recipient_legal_name,
Golf P.E.I. Inc.|Golf P.E.I. Inc.,
Saint Mary's University Business Development Centre|Saint Mary's University Business Development Centre,
Saint Mary's University Business Development Centre|Saint Mary's University Business Development Centre,
Shift Energy Inc.|Shift Energy Inc.,
Wandering Shepherd Cheese|Wandering Shepherd Cheese,
Wandering Shepherd Cheese|Wandering Shepherd Cheese,
Atlantic Association of Community Business Development Corporations|Atlantic Association of Community Business Development Corporations,
UPEI Women's Soccer Team|UPEI Women's Soccer Team,
Izaak Walton Killam Health Centre|Izaak Walton Killam Health Centre,
Interhabs Limited|Interhabs Limited,
Sentier de l'Étoile Inc.|Sentier de l'Étoile Inc.,
Eskasoni Band Council|Eskasoni Band Council,
Eskasoni Band Council|Eskasoni Band Council,
Newfoundland & Labrador Folk Arts Society Inc.|Newfoundland & Labrador Folk Arts Society Inc.,
Exploits Valley Economic Development Corporation|Exploits Valley Economic Development Corporation,
Exploits Valley Economic Development Corporation|Exploits Valley Economic Development Corporation,
Padinox Inc.|Padinox Inc.,
Ventures 2000 Limited|Ventures 2000 Limited,
Atlantic Hardchrome Limited|Atlantic Hardchrome Limited,
Progeny Software Incorporated|Progeny Software Incorporated,
Canada East Air Cargo Gateway|Canada East Air Cargo Gateway,
Canada East Air Cargo Gateway|Canada East Air Cargo Gateway,
Maritime Geothermal Ltd.|Maritime Geothermal Ltd.,
Ville de Tracadie-Sheila|Ville de Tracadie-Sheila,
Eskasoni Band Council|Eskasoni Band Council,
Membertou Reserve  Band Council|Membertou Reserve  Band Council,
Ms. Roseann White|Ms. Roseann White,
Municipality of the District of Lunenburg|Municipality of the District of Lunenburg,
Trade Centre Limited|Trade Centre Limited,
Trinity Historical Society|Trinity Historical Society,
Eastport Peninsula Heritage Society Incorporated|Eastport Peninsula Heritage Society Incorporated,
DiscoveryGarden Inc.|DiscoveryGarden Inc.,
DiscoveryGarden Inc.|DiscoveryGarden Inc.,
Canning District Recreational Commission|Canning District Recreational Commission,
Business New Brunswick|Business New Brunswick,
Business New Brunswick|Business New Brunswick,
Business New Brunswick|Business New Brunswick,
PanGeo Subsea Inc.|PanGeo Subsea Inc.,
100489 P.E.I. Inc.|100489 P.E.I. Inc.,
100489 P.E.I. Inc.|100489 P.E.I. Inc.,
University of Prince Edward Island|University of Prince Edward Island,
Sea Shore Volunteer Fire Department|Sea Shore Volunteer Fire Department,
Oxford Frozen Foods Limited|Oxford Frozen Foods Limited,
Other Ocean Interactive Company|Other Ocean Interactive Company,
Other Ocean Interactive Limited|Other Ocean Interactive Limited,
Scotian Gold Co-operative Limited|Scotian Gold Co-operative Limited,
Marcato Digital Solutions|Marcato Digital Solutions,
Company House Records Inc.|Company House Records Inc.,
Island Abbey Foods Ltd.|Island Abbey Foods Ltd.,
N. B. Community College - Bathurst|N. B. Community College - Bathurst,
Clarenville Area Chamber of Commerce|Clarenville Area Chamber of Commerce,
Advanced Precision Machining & Fabrication Limited|Advanced Precision Machining & Fabrication Limited,
University of New Brunswick|University of New Brunswick,
Fundy Community Economic Development Agency Inc.|Fundy Community Economic Development Agency Inc.,
"Sénéchal, M. Claude|Sénéchal, M. Claude",
"Kiewit Offshore Services, A Division of Peter Kiewit Sons Co.|Kiewit Offshore Services, A Division of Peter Kiewit Sons Co.",
Cooke Aquaculture Inc.|Cooke Aquaculture Inc.,
Seacraft Limited|Seacraft Limited,
Tourism Industry Association of Nova Scotia|Tourism Industry Association of Nova Scotia,
Tourism Industry Association of Nova Scotia|Tourism Industry Association of Nova Scotia,
Tourism Industry Association of Nova Scotia|Tourism Industry Association of Nova Scotia,
Holmestead Cheese Sales Incorporated|Holmestead Cheese Sales Incorporated,
Atlantic Ballet Theatre of Canada Inc.|Atlantic Ballet Theatre of Canada Inc.,
Foresterie Gagnon Forestry Inc.|Foresterie Gagnon Forestry Inc.,
Foresterie Gagnon Forestry Inc.|Foresterie Gagnon Forestry Inc.,
Saint Mary's University|Saint Mary's University,
Craft Alliance Atlantic Association|Craft Alliance Atlantic Association,
Petley Volunteer Improvement Corporation|Petley Volunteer Improvement Corporation,
Nourish Newfoundland Inc.|Nourish Newfoundland Inc.,
Schooner Regional Development Corporation|Schooner Regional Development Corporation,
Schooner Regional Development Corporation|Schooner Regional Development Corporation,
Schooner Regional Development Corporation|Schooner Regional Development Corporation,
Art Gallery of Nova Scotia|Art Gallery of Nova Scotia,
Premium Paint Ltd.|Premium Paint Ltd.,
Lennox Island Development Corporation|Lennox Island Development Corporation,
Wind Energy Institute of Canada|Wind Energy Institute of Canada,
Aqualife North America Inc.|Aqualife North America Inc.,
LuminUltra Technologies Ltd.|LuminUltra Technologies Ltd.,
LuminUltra Technologies Ltd.|LuminUltra Technologies Ltd.,
Saint Mary's University Business Development Centre|Saint Mary's University Business Development Centre,
Saint Mary's University Business Development Centre|Saint Mary's University Business Development Centre,
Saint Mary's University Business Development Centre|Saint Mary's University Business Development Centre,
Thrum Energy Inc.|Thrum Energy Inc.,
"Manuels River Natural Heritage Society, Inc.|Manuels River Natural Heritage Society, Inc.",
"Manuels River Natural Heritage Society, Inc.|Manuels River Natural Heritage Society, Inc.",
Tourism Advisory Council Inc.|Tourism Advisory Council Inc.,
Dalhousie University|Dalhousie University,
The Writers' Alliance of Newfoundland and Labrador Inc.|The Writers' Alliance of Newfoundland and Labrador Inc.,
Northern Seafoods Limited|Northern Seafoods Limited,
Winery Association of Nova Scotia|Winery Association of Nova Scotia,
Nunatsiavut Government|Nunatsiavut Government,
J & C Mussel Farms Inc.|J & C Mussel Farms Inc.,
Nordic Economic Development Corporation|Nordic Economic Development Corporation,
Nordic Economic Development Corporation|Nordic Economic Development Corporation,
Nordic Economic Development Corporation|Nordic Economic Development Corporation,
Wolfville Farmers Market Co-operative Limited|Wolfville Farmers Market Co-operative Limited,
ACZEN Innovations Inc.|ACZEN Innovations Inc.,
3 Points Aviation Corporation|3 Points Aviation Corporation,
Small Halls Inc.|Small Halls Inc.,
Triple H Custom Design Cabinets Ltd|Triple H Custom Design Cabinets Ltd,
Chester Municipal Heritage Society|Chester Municipal Heritage Society,
Malley Industries Inc.|Malley Industries Inc.,
Airport Nordic Ski Club Inc.|Airport Nordic Ski Club Inc.,
Lighthouse Productions Inc.|Lighthouse Productions Inc.,
Memorial University of Newfoundland|Memorial University of Newfoundland,
Tourism Industry Association of Newfoundland and Labrador|Tourism Industry Association of Newfoundland and Labrador,
Atlantic Canada Trails Association|Atlantic Canada Trails Association,
Stellar Properties Inc.|Stellar Properties Inc.,
Native Council of Nova Scotia|Native Council of Nova Scotia,
Merigomish and Area Recreation and Social Association|Merigomish and Area Recreation and Social Association,
White Wolf Snowmobile Club Corporation|White Wolf Snowmobile Club Corporation,
White Wolf Snowmobile Club Corporation|White Wolf Snowmobile Club Corporation,
Harbour Authority of Bayfield|Harbour Authority of Bayfield,
Cumberland Regional Economic Development Association|Cumberland Regional Economic Development Association,
Nova Leather Limited|Nova Leather Limited,
Greater Fredericton Community Economic Development Agency Inc.|Greater Fredericton Community Economic Development Agency Inc.,
Pictou Regional Development Agency|Pictou Regional Development Agency,
LES ENTREPRISES R.M.G. LTÉE|LES ENTREPRISES R.M.G. LTÉE,
Clearwater Seafoods Limited Partnership|Clearwater Seafoods Limited Partnership,
Clearwater Seafoods Limited Partnership|Clearwater Seafoods Limited Partnership,
Alloy Concepts Inc.|Alloy Concepts Inc.,
Ville de Shippagan|Ville de Shippagan,
Ville de Shippagan|Ville de Shippagan,
Ville de Shippagan|Ville de Shippagan,
St. John's International Women's Film and Video Festival Inc.|St. John's International Women's Film and Video Festival Inc.,
St. John's International Women's Film and Video Festival Inc.|St. John's International Women's Film and Video Festival Inc.,
St. John's International Women's Film and Video Festival Inc.|St. John's International Women's Film and Video Festival Inc.,
Agence de développement économique communautaire de la Péninsule inc|Agence de développement économique communautaire de la Péninsule inc,
British Confectionery Company Limited|British Confectionery Company Limited,
Entrepreneurs' Forum of Nova Scotia|Entrepreneurs' Forum of Nova Scotia,
Greater Corner Brook Board of Trade Inc.|Greater Corner Brook Board of Trade Inc.,
Cornwallis Park Development Association|Cornwallis Park Development Association,
KAN-GO-ROO PLAYGROUND (1998) LTD.|KAN-GO-ROO PLAYGROUND (1998) LTD.,
Industrial Rail Services Inc.|Industrial Rail Services Inc.,
Tech South East Inc.|Tech South East Inc.,
Érablière du Pont d'Or Limitée|Érablière du Pont d'Or Limitée,
Energy Management Services Ltd.|Energy Management Services Ltd.,
Genome Atlantic|Genome Atlantic,
The Guysborough Waterfront Development Society|The Guysborough Waterfront Development Society,
The Guysborough Waterfront Development Society|The Guysborough Waterfront Development Society,
Mersey Tobeatic Research Institute Co-operative Limited|Mersey Tobeatic Research Institute Co-operative Limited,
Nova Feeds Ltd.|Nova Feeds Ltd.,
Nova Feeds Ltd.|Nova Feeds Ltd.,
Ski Crabbe Mountain Limited|Ski Crabbe Mountain Limited,
University of New Brunswick & St. Thomas University|University of New Brunswick & St. Thomas University,
Titan Metals Group Ltd.|Titan Metals Group Ltd.,
Les Aventuriers de Charlo Inc.|Les Aventuriers de Charlo Inc.,
Les Aventuriers de Charlo Inc.|Les Aventuriers de Charlo Inc.,
Mulgrave Machine Works Limited|Mulgrave Machine Works Limited,
Wely Health Inc.|Wely Health Inc.,
Humber Economic Development Board Inc.|Humber Economic Development Board Inc.,
Humber Economic Development Board Inc.|Humber Economic Development Board Inc.,
Prince Edward Island BioAlliance Inc.|Prince Edward Island BioAlliance Inc.,
Prince Edward Island BioAlliance Inc.|Prince Edward Island BioAlliance Inc.,
GENESIS Group Inc.|GENESIS Group Inc.,
GENESIS Group Inc.|GENESIS Group Inc.,
Ventures 2000 Limited|Ventures 2000 Limited,
Le Club Social de Baie Egmont Ltd.|Le Club Social de Baie Egmont Ltd.,
Taylor Lumber Company Limited|Taylor Lumber Company Limited,
Chaleur Community Economic Development Agency Inc./Agence de développement écono|Chaleur Community Economic Development Agency Inc./Agence de développement écono,
Société Nationale de l'Acadie|Société Nationale de l'Acadie,
Société Nationale de l'Acadie|Société Nationale de l'Acadie,
BerMc Controls Inc.|BerMc Controls Inc.,
BerMc Controls Inc.|BerMc Controls Inc.,
Tourism Industry Association of N.B.|Tourism Industry Association of N.B.,
Guysborough Historical Society|Guysborough Historical Society,
Newfoundland and Labrador Association of Community Business Development Corporat|Newfoundland and Labrador Association of Community Business Development Corporat,
Newfoundland and Labrador Association of Community Business Development Corporat|Newfoundland and Labrador Association of Community Business Development Corporat,
Newfoundland and Labrador Association of Community Business Development Corporat|Newfoundland and Labrador Association of Community Business Development Corporat,
Newfoundland and Labrador Association of Community Business Development Corporat|Newfoundland and Labrador Association of Community Business Development Corporat,
AECON Construction Group Inc./Groupe Construction AECON Inc.|AECON Construction Group Inc./Groupe Construction AECON Inc.,
AECON Construction Group Inc./Groupe Construction AECON Inc.|AECON Construction Group Inc./Groupe Construction AECON Inc.,
Canso Library Resource Society|Canso Library Resource Society,
Municipalities Newfoundland & Labrador Inc.|Municipalities Newfoundland & Labrador Inc.,
Long Range Regional Economic Development Corporation|Long Range Regional Economic Development Corporation,
Service Impeccable Ltée|Service Impeccable Ltée,
L'Erablière du P'tit 22 inc.|L'Erablière du P'tit 22 inc.,
L'Erablière du P'tit 22 inc.|L'Erablière du P'tit 22 inc.,
Memorial University of Newfoundland|Memorial University of Newfoundland,
Gushue's Excavation Ltd.|Gushue's Excavation Ltd.,
Fundy Community Economic Development Agency Inc.|Fundy Community Economic Development Agency Inc.,
Fundy Community Economic Development Agency Inc.|Fundy Community Economic Development Agency Inc.,
Lymbix Inc.|Lymbix Inc.,
WorleyParsons Canada Services Ltd.|WorleyParsons Canada Services Ltd.,
St. John's Young Men's and Young Women's Christian Association|St. John's Young Men's and Young Women's Christian Association,
St. John's Young Men's and Young Women's Christian Association|St. John's Young Men's and Young Women's Christian Association,
Solarvest (P.E.I.) Inc.|Solarvest (P.E.I.) Inc.,
The Community Foundation of Prince Edward Island (CFPEI)|The Community Foundation of Prince Edward Island (CFPEI),
Excellence in Manufacturing Consortium of Canada|Excellence in Manufacturing Consortium of Canada,
Trade Centre Limited|Trade Centre Limited,
Newfoundland and Labrador Association of Technology Industries Incorporated|Newfoundland and Labrador Association of Technology Industries Incorporated,
Balance It Inc.|Balance It Inc.,
Saint Mary's University Business Development Centre|Saint Mary's University Business Development Centre,
Saint Mary's University Business Development Centre|Saint Mary's University Business Development Centre,
Mr. Kevin Sexton and Ms. Susan Sexton|Mr. Kevin Sexton and Ms. Susan Sexton,
Testori Americas Corporation|Testori Americas Corporation,
Atlantic Food And Beverage Processors Association Inc.|Atlantic Food And Beverage Processors Association Inc.,
Atlantic Food And Beverage Processors Association Inc.|Atlantic Food And Beverage Processors Association Inc.,
Lobster Council of Canada|Lobster Council of Canada,
Université de Moncton|Université de Moncton,
Louis Lang and Line Lang|Louis Lang and Line Lang,
Lattes Waska Laths Inc.|Lattes Waska Laths Inc.,
Ms. June Perry and Mr. Paul Snow|Ms. June Perry and Mr. Paul Snow,
PEI Energy Corporation|PEI Energy Corporation,
La Société Promotion Grand-Pré|La Société Promotion Grand-Pré,
La Société Promotion Grand-Pré|La Société Promotion Grand-Pré,
York North Veneer Products Inc.|York North Veneer Products Inc.,
Provincial Bandag Tires Ltd.|Provincial Bandag Tires Ltd.,
Canadian Folding Cartons Inc.|Canadian Folding Cartons Inc.,
New Dawn Community Development Educational Foundation|New Dawn Community Development Educational Foundation,
Saint Mary's University Business Development Centre|Saint Mary's University Business Development Centre,
Terra Nova Foods Inc.|Terra Nova Foods Inc.,
Carol Lake Metal Works Limited|Carol Lake Metal Works Limited,
Carol Lake Metal Works Limited|Carol Lake Metal Works Limited,
Carol Lake Metal Works Limited|Carol Lake Metal Works Limited,
Carol Lake Metal Works Limited|Carol Lake Metal Works Limited,
Les Cèdres Balmoral ltée|Les Cèdres Balmoral ltée,
Kent Community Economic Development Agency Inc/Agence de développement économiqu|Kent Community Economic Development Agency Inc/Agence de développement économiqu,
Kent Community Economic Development Agency Inc/Agence de développement économiqu|Kent Community Economic Development Agency Inc/Agence de développement économiqu,
Northern Harvest Sea Farms Inc.|Northern Harvest Sea Farms Inc.,
Northern Harvest Sea Farms Inc.|Northern Harvest Sea Farms Inc.,
Zel Tech Fab Inc.|Zel Tech Fab Inc.,
EduNova Co-operative Limited|EduNova Co-operative Limited,
Killick Technology Inc.|Killick Technology Inc.,
Gale's Septic Cleaning Ltd.|Gale's Septic Cleaning Ltd.,
Nova Scotia Fish Packers Association|Nova Scotia Fish Packers Association,
Nova Scotia Fish Packers Association|Nova Scotia Fish Packers Association,
A. F. Theriault & Son Limited and A.F.T. Sawmill Limited|A. F. Theriault & Son Limited and A.F.T. Sawmill Limited,
Les Entreprises A. & R. Savoie & Fils Ltée|Les Entreprises A. & R. Savoie & Fils Ltée,
College of the North Atlantic|College of the North Atlantic,
College of the North Atlantic|College of the North Atlantic,
College of the North Atlantic|College of the North Atlantic,
Communications Ten Limited|Communications Ten Limited,
The Greater Charlottetown Area Chamber of Commerce|The Greater Charlottetown Area Chamber of Commerce,
The Greater Charlottetown Area Chamber of Commerce|The Greater Charlottetown Area Chamber of Commerce,
P.E.I. Vegetable Growers Cooperative Association Limited|P.E.I. Vegetable Growers Cooperative Association Limited,
Prince Edward Island Marathon Inc.|Prince Edward Island Marathon Inc.,
650340 N.B. Ltd.|650340 N.B. Ltd.,
Bureau du Défenseur des enfants et de la jeunesse|Bureau du Défenseur des enfants et de la jeunesse,
Tignish Initiatives Corporation|Tignish Initiatives Corporation,
Chaleur Community Economic Development Agency Inc./Agence de développement écono|Chaleur Community Economic Development Agency Inc./Agence de développement écono,
Trade Centre Limited|Trade Centre Limited,
"Harbour Authority of Little Harbour, Richmond County|Harbour Authority of Little Harbour, Richmond County",
Gros Morne RV / Campground Ltd.|Gros Morne RV / Campground Ltd.,
University of Prince Edward Island|University of Prince Edward Island,
Atlantic Soy Corp.|Atlantic Soy Corp.,
H  & H Enterprises Ltd.|H  & H Enterprises Ltd.,
Newfoundland Aquaculture Industry Association Inc.|Newfoundland Aquaculture Industry Association Inc.,
"Stark Industrial Services Limited, Stark Oil Purification Systems Limited, Dougl|Stark Industrial Services Limited, Stark Oil Purification Systems Limited, Dougl",
University of New Brunswick - International Business and Entrepreneurship Centre|University of New Brunswick - International Business and Entrepreneurship Centre,
University of New Brunswick - International Business and Entrepreneurship Centre|University of New Brunswick - International Business and Entrepreneurship Centre,
Mike Knockwood|Mike Knockwood,
Trinav Marine Brokerage Inc.|Trinav Marine Brokerage Inc.,
Trinav Marine Brokerage Inc.|Trinav Marine Brokerage Inc.,
Portes Laforge Doors Ltd./ltée|Portes Laforge Doors Ltd./ltée,
Portes Laforge Doors Ltd./ltée|Portes Laforge Doors Ltd./ltée,
MediaSpark IT Solutions Inc.|MediaSpark IT Solutions Inc.,
The Emerald Zone Corporation|The Emerald Zone Corporation,
All Knight Incorporated|All Knight Incorporated,
Craft Council of Newfoundland and Labrador Inc.|Craft Council of Newfoundland and Labrador Inc.,
Mr. Jaime Matos and Ms. Heather Matos|Mr. Jaime Matos and Ms. Heather Matos,
Mr. Jaime Matos and Ms. Heather Matos|Mr. Jaime Matos and Ms. Heather Matos,
Lobster Council of Canada|Lobster Council of Canada,
"Servicom, LLC|Servicom, LLC",
"Servicom, LLC|Servicom, LLC",
Reseau de Developpement Economique et d'Employabilite de Terre-Neuve-et-Labrador|Reseau de Developpement Economique et d'Employabilite de Terre-Neuve-et-Labrador,horizontnl.ca
Morse Machining Ltd.|Morse Machining Ltd.,
Entreprise La Renaissance Inc.|Entreprise La Renaissance Inc.,
Lobster Academy Ltd.|Lobster Academy Ltd.,
New Brunswick Association of Community Business Development Corporations Inc.|New Brunswick Association of Community Business Development Corporations Inc.,
Centre for Cold Ocean Resources Engineering|Centre for Cold Ocean Resources Engineering,
Robert McAlpine (Atlantic) Ltd.|Robert McAlpine (Atlantic) Ltd.,
Admiral Fish Farms Ltd.|Admiral Fish Farms Ltd.,
Cape Enrage Interpretive Centre Inc.|Cape Enrage Interpretive Centre Inc.,
Pneus ABC Tires Inc.|Pneus ABC Tires Inc.,
Atelier Gérard Beaulieu Inc.|Atelier Gérard Beaulieu Inc.,
B.W.S Manufacturing Ltd.|B.W.S Manufacturing Ltd.,
Aviation Heritage Society (PEI) Inc.|Aviation Heritage Society (PEI) Inc.,
Timberhart Woodworks Limited|Timberhart Woodworks Limited,
University of New Brunswick|University of New Brunswick,
Islands Villa Incorporated|Islands Villa Incorporated,
Islands Villa Incorporated|Islands Villa Incorporated,
Bouctouche Bay Oysters Inc.|Bouctouche Bay Oysters Inc.,
Scotia Aqua Incorporated|Scotia Aqua Incorporated,
Garvin-Allen Solutions Limited|Garvin-Allen Solutions Limited,
Minto Machine and Welding Ltd.|Minto Machine and Welding Ltd.,
Minto Machine and Welding Ltd.|Minto Machine and Welding Ltd.,
Minto Machine and Welding Ltd.|Minto Machine and Welding Ltd.,
Miawpukek Mi'kamawey Mawi'omi|Miawpukek Mi'kamawey Mawi'omi,
Chalets Tabusintac Cottages Inc.|Chalets Tabusintac Cottages Inc.,
Chalets Tabusintac Cottages Inc.|Chalets Tabusintac Cottages Inc.,
Malley Industries Inc.|Malley Industries Inc.,
Saint John Board of Trade|Saint John Board of Trade,
Landscape Newfoundland Labrador Inc.|Landscape Newfoundland Labrador Inc.,
The Moncton Flying Club|The Moncton Flying Club,
La Coopérative La Récolte de Chez Nous Ltd|La Coopérative La Récolte de Chez Nous Ltd,
N. B. Community College - Edmundston|N. B. Community College - Edmundston,
Atlantic Presenters Association Inc.|Atlantic Presenters Association Inc.,
McConnell Gordon Estates Limited|McConnell Gordon Estates Limited,
SolarTron Energy Systems Inc.|SolarTron Energy Systems Inc.,
SolarTron Energy Systems Inc.|SolarTron Energy Systems Inc.,
505151 N.B. Ltd.|505151 N.B. Ltd.,
Hanscome Outdoor Adventures Ltd.|Hanscome Outdoor Adventures Ltd.,
Restigouche Community Economic Development Agency Inc./Agence de développement é|Restigouche Community Economic Development Agency Inc./Agence de développement é,
Soricimed Biopharma Inc.|Soricimed Biopharma Inc.,
Soricimed Biopharma Inc.|Soricimed Biopharma Inc.,
Quality Tourism Services Inc.|Quality Tourism Services Inc.,
Tourism Charlottetown & PEI Convention Partnership|Tourism Charlottetown & PEI Convention Partnership,
Toner Seed Potatoes Ltd.|Toner Seed Potatoes Ltd.,
Chatman's Bakery Ltd.|Chatman's Bakery Ltd.,
Marine Industrial Lighting Systems Ltd.|Marine Industrial Lighting Systems Ltd.,
Tourism Elliston Inc.|Tourism Elliston Inc.,
Glovertown Yacht Club Inc.|Glovertown Yacht Club Inc.,
"Cavendish, Beaches and The Dunes Shores Tourism Association Inc.|Cavendish, Beaches and The Dunes Shores Tourism Association Inc.",
Innovascreen Inc.|Innovascreen Inc.,
Colchester Regional Development Agency|Colchester Regional Development Agency,
Association for New Canadians|Association for New Canadians,
Town of Red Bay|Town of Red Bay,
Town of Digby|Town of Digby,
Gateway Facilities ULC|Gateway Facilities ULC,
Truro Development Corporation Limited|Truro Development Corporation Limited,
The Excite Corporation Inc.|The Excite Corporation Inc.,
The Excite Corporation Inc.|The Excite Corporation Inc.,
The Excite Corporation Inc.|The Excite Corporation Inc.,
Skills Canada-Newfoundland and Labrador Incorporated|Skills Canada-Newfoundland and Labrador Incorporated,
South Shore Community Service Association|South Shore Community Service Association,
Nova Scotia Association of Regional Development Authorities|Nova Scotia Association of Regional Development Authorities,
Municipality of the District of Shelburne|Municipality of the District of Shelburne,
Cumberland Regional Economic Development Association|Cumberland Regional Economic Development Association,
Nova Scotia Association of Community Business Development Corporations|Nova Scotia Association of Community Business Development Corporations,
Nova Scotia Business Inc.|Nova Scotia Business Inc.,
XL Plating & Machining Inc.|XL Plating & Machining Inc.,
Destination Cape Breton Association|Destination Cape Breton Association,
21 Leaders for the 21st Century Inc.|21 Leaders for the 21st Century Inc.,
Aquaculture Association of Nova Scotia|Aquaculture Association of Nova Scotia,
Northstar Network Ltd.|Northstar Network Ltd.,
New Brunswick Biotechnology and Technological Innovation Centre of Excellence In|New Brunswick Biotechnology and Technological Innovation Centre of Excellence In,
University of New Brunswick - Office of Research Services|University of New Brunswick - Office of Research Services,
100570 P.E.I. Inc|100570 P.E.I. Inc,
Prince Edward Island International Shellfish Festival Inc.|Prince Edward Island International Shellfish Festival Inc.,
Canadian Naval Memorial Trust|Canadian Naval Memorial Trust,
Greater Fredericton Economic Development Agency Inc. & Greater Fredericton Knowl|Greater Fredericton Economic Development Agency Inc. & Greater Fredericton Knowl,
Hospitality Homes Ltd.|Hospitality Homes Ltd.,
Léon Chouinard & Fils Cie ltée|Léon Chouinard & Fils Cie ltée,
Aerospace and Defence Industries Association of Nova Scotia (ADIANS)|Aerospace and Defence Industries Association of Nova Scotia (ADIANS),
Junior Achievement of Newfoundland and Labrador Inc.|Junior Achievement of Newfoundland and Labrador Inc.,
Lobster Fishing Area 24 Sustainability Partnership Inc.|Lobster Fishing Area 24 Sustainability Partnership Inc.,
Nova Scotia Business Inc.|Nova Scotia Business Inc.,
Nova Scotia Business Inc.|Nova Scotia Business Inc.,
Nova Scotia Business Inc.|Nova Scotia Business Inc.,
L'Érablière du Nord Ouest Inc.|L'Érablière du Nord Ouest Inc.,
L'Érablière Boulay Inc.|L'Érablière Boulay Inc.,
Gagnon Ornamental Works (2004) Ltd.|Gagnon Ornamental Works (2004) Ltd.,
North American Forest Products Ltd.|North American Forest Products Ltd.,
Newfoundland and Labrador Business Coalition|Newfoundland and Labrador Business Coalition,
Island East Tourism Group Inc.|Island East Tourism Group Inc.,
Halifax Gateway Council|Halifax Gateway Council,
Halifax Gateway Council|Halifax Gateway Council,
Yarmouth & Acadian Shores Tourism Association|Yarmouth & Acadian Shores Tourism Association,
Minto Machine and Welding Ltd.|Minto Machine and Welding Ltd.,
LeMoine Development Association|LeMoine Development Association,
C & W Offshore Ltd.|C & W Offshore Ltd.,
C & W Offshore Ltd.|C & W Offshore Ltd.,
Diesel Injection Sales & Service Ltd.|Diesel Injection Sales & Service Ltd.,
Red Sands Tourism Group Inc.|Red Sands Tourism Group Inc.,
101324 PEI Inc.|101324 PEI Inc.,
"Department of Innovation, Trade and Rural Development|Department of Innovation, Trade and Rural Development",
"Department of Innovation, Trade and Rural Development|Department of Innovation, Trade and Rural Development",
Town of Winterton|Town of Winterton,
Killick Group Ltd.|Killick Group Ltd.,
SheepDog Inc.|SheepDog Inc.,
Northstar Network Ltd.|Northstar Network Ltd.,
Atlantic Sea Smolt Ltd.|Atlantic Sea Smolt Ltd.,
EduNova Co-operative Limited|EduNova Co-operative Limited,
Atlantic Provinces Economic Council|Atlantic Provinces Economic Council,
Nova Scotia Business Inc.|Nova Scotia Business Inc.,
Nova Scotia Business Inc.|Nova Scotia Business Inc.,
Nova Scotia Business Inc.|Nova Scotia Business Inc.,
Nova Scotia Business Inc.|Nova Scotia Business Inc.,
Nova Scotia Business Inc.|Nova Scotia Business Inc.,
Nova Scotia Business Inc.|Nova Scotia Business Inc.,
Pardy's Holdings Limited|Pardy's Holdings Limited,
The Northeast Avalon Regional Economic Development Board Inc.|The Northeast Avalon Regional Economic Development Board Inc.,
Telos International Inc.|Telos International Inc.,
Impath Networks Canada Corporation|Impath Networks Canada Corporation,
Maritime Pulse Drying Inc.|Maritime Pulse Drying Inc.,
Le Conseil de développement économique de la Nouvelle-Écosse|Le Conseil de développement économique de la Nouvelle-Écosse,
Le Conseil de développement économique de la Nouvelle-Écosse|Le Conseil de développement économique de la Nouvelle-Écosse,
The Discovery Centre|The Discovery Centre,
Administration Portuaire de Belledune/Belledune Port Authority|Administration Portuaire de Belledune/Belledune Port Authority,
505151 N.B. Ltd.|505151 N.B. Ltd.,
Ulnooweg Development Group Incorporated|Ulnooweg Development Group Incorporated,
Irish Loop Chamber of Commerce Incorporated|Irish Loop Chamber of Commerce Incorporated,
Centre de Développement et d'entrepreneurship Chaleur Inc.|Centre de Développement et d'entrepreneurship Chaleur Inc.,
New Brunswick Association of Community Business Development Corporations Inc.|New Brunswick Association of Community Business Development Corporations Inc.,
New Brunswick Association of Community Business Development Corporations Inc.|New Brunswick Association of Community Business Development Corporations Inc.,
New Brunswick Association of Community Business Development Corporations Inc.|New Brunswick Association of Community Business Development Corporations Inc.,
New Brunswick Association of Community Business Development Corporations Inc.|New Brunswick Association of Community Business Development Corporations Inc.,
Greater Fredericton Community Economic Development Agency Inc.|Greater Fredericton Community Economic Development Agency Inc.,
Greater Fredericton Community Economic Development Agency Inc.|Greater Fredericton Community Economic Development Agency Inc.,
EduNova Co-operative Limited|EduNova Co-operative Limited,
Nova Scotia International Air Show Association|Nova Scotia International Air Show Association,
Island Taylored Meats Inc.|Island Taylored Meats Inc.,
Future Learning Inc.|Future Learning Inc.,
Resources West Inc.|Resources West Inc.,
Origin BioMed Inc.|Origin BioMed Inc.,
L'Atelier des Copains  Co-op Ltée|L'Atelier des Copains  Co-op Ltée,
Les Investissements J.E.T. Ltée|Les Investissements J.E.T. Ltée,
Les Entreprises A. & R. Savoie & Fils Ltée|Les Entreprises A. & R. Savoie & Fils Ltée,
Atlantic Association of Community Business Development Corporations|Atlantic Association of Community Business Development Corporations,
LearnSphere Canada Inc.|LearnSphere Canada Inc.,
Gros Morne Summer Music Inc.|Gros Morne Summer Music Inc.,
University of Prince Edward Island|University of Prince Edward Island,
University of New Brunswick|University of New Brunswick,
C.B. Federation of Agriculture|C.B. Federation of Agriculture,
C.B. Federation of Agriculture|C.B. Federation of Agriculture,
C.B. Federation of Agriculture|C.B. Federation of Agriculture,
Université Sainte-Anne|Université Sainte-Anne,
Yarmouth Area Industrial Commission|Yarmouth Area Industrial Commission,
